date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:49:13	3026/3026	---M-Z	200	added ('OK')	application/x-javascript	etag:%22bd2-683b33f4-ea8a2f94ab811702;gz%22	https://daxx.lohatheme.com/wp-includes/js/comment-reply.min.js?ver=6.8.1	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-includes/js/comment-reply.min0899.js	(from https://daxx.lohatheme.com/?project=dax-is-a-modern-residential-complex-in-your-city)
20:49:14	301/301	---M-Z	200	added ('OK')	text/css	etag:%2212d-683b33f6-c00c0c1a530e5291;gz%22	https://daxx.lohatheme.com/wp-content/plugins/elementor/assets/css/widget-google_maps.min.css?ver=3.28.4	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/plugins/elementor/assets/css/widget-google_maps.min89ce.css	(from https://daxx.lohatheme.com/?page_id=523)
20:49:14	81/81	---M--	200	added ('OK')	text/css	etag:%2251-6841ee14-1e7bb46651d013ed;;;%22	https://daxx.lohatheme.com/wp-content/uploads/elementor/css/post-523.css?ver=1749151252	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/elementor/css/post-523b525.css	(from https://daxx.lohatheme.com/?page_id=523)
20:49:14	11834/11834	---MCZ	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:17:26%20GMT	https://daxx.lohatheme.com/index.php?rest_route=/wp/v2/pages/523	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index8864.json	(from https://daxx.lohatheme.com/?page_id=523)
20:49:15	2116/2116	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:17:27%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fpage_id%3D523	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index19c5.json	(from https://daxx.lohatheme.com/?page_id=523)
20:49:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Jul%202025%2015:17:27%20GMT	https://daxx.lohatheme.com/?p=523	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index16bc.html	(from https://daxx.lohatheme.com/?page_id=523)
20:49:15	2277/2277	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Jul%202025%2015:17:27%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fpage_id%3D523&format=xml	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexcdf3.php	(from https://daxx.lohatheme.com/?page_id=523)
20:49:16	1651/1651	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:17:28%20GMT	https://daxx.lohatheme.com/index.php?rest_route=/wp/v2/pages/81	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index0f49.json	(from https://daxx.lohatheme.com/?page_id=81)
20:49:16	71678/71678	---M--	200	added ('OK')	image/jpeg	etag:%22117fe-683b33f5-517f0747739a6dde;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/schedule-form-bg.jpg	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/schedule-form-bg.jpg	(from https://daxx.lohatheme.com/?page_id=523)
20:49:17	2102/2102	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:17:28%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fpage_id%3D81	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index5d2f.json	(from https://daxx.lohatheme.com/?page_id=81)
20:49:17	202406/202406	---M--	200	added ('OK')	image/jpeg	etag:%22316a6-683b33f5-4af93920076aa549;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/schedule-banner.jpg	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/schedule-banner.jpg	(from https://daxx.lohatheme.com/?page_id=523)
20:49:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Jul%202025%2015:17:29%20GMT	https://daxx.lohatheme.com/?p=81	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index44d0.html	(from https://daxx.lohatheme.com/?page_id=81)
20:49:17	2263/2263	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Jul%202025%2015:17:29%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fpage_id%3D81&format=xml	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index6f85.php	(from https://daxx.lohatheme.com/?page_id=81)
20:49:20	271092/271092	---M--	200	added ('OK')	image/jpeg	etag:%22422f4-683b33f5-62c7c8fbb1c62a6c;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/hero-bg-1.jpg	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/hero-bg-1.jpg	(from https://daxx.lohatheme.com/?page_id=81)
20:49:20	272952/272952	---M--	200	added ('OK')	image/png	etag:%2242a38-683b33f5-780ab7a687445aa6;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/blog-middle-1.png	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/blog-middle-1.png	(from https://daxx.lohatheme.com/?page_id=81)
20:49:20	76969/76969	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2015:17:31%20GMT	https://daxx.lohatheme.com/?p=99	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index5401.html	(from https://daxx.lohatheme.com/?page_id=81)
20:49:20	446347/446347	---M--	200	added ('OK')	image/jpeg	etag:%226cf8b-683b33f5-dfb40d24f1e1c593;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/blog-banner.jpg	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/blog-banner.jpg	(from https://daxx.lohatheme.com/?page_id=81)
20:49:20	76932/76932	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2015:17:32%20GMT	https://daxx.lohatheme.com/?p=79	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index6ffe.html	(from https://daxx.lohatheme.com/?page_id=81)
20:49:20	1674/1674	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:17:32%20GMT	https://daxx.lohatheme.com/index.php?rest_route=/wp/v2/pages/332	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexdef9.json	(from https://daxx.lohatheme.com/?page_id=332)
20:49:21	38729/38729	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2015:17:33%20GMT	https://daxx.lohatheme.com/?page_id=81&paged=2	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index7383.html	(from https://daxx.lohatheme.com/?page_id=81)
20:49:21	2119/2119	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:17:33%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fpage_id%3D332	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index3d38.json	(from https://daxx.lohatheme.com/?page_id=332)
20:49:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Jul%202025%2015:17:33%20GMT	https://daxx.lohatheme.com/?p=332	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index221f.html	(from https://daxx.lohatheme.com/?page_id=332)
20:49:21	2280/2280	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Jul%202025%2015:17:33%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fpage_id%3D332&format=xml	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexca2d.php	(from https://daxx.lohatheme.com/?page_id=332)
20:49:22	59565/59565	---M--	200	added ('OK')	image/jpeg	etag:%22e8ad-683b33f5-99fa1ac9cc95c101;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/blog1-1.jpg	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/blog1-1.jpg	(from https://daxx.lohatheme.com/?page_id=332)
20:49:22	61684/61684	---M--	200	added ('OK')	image/jpeg	etag:%22f0f4-683b33f5-551ae95eb1165473;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/blog2-6.jpg	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/blog2-6.jpg	(from https://daxx.lohatheme.com/?page_id=332)
20:49:22	44257/44257	---M--	200	added ('OK')	image/jpeg	etag:%22ace1-683b33f5-6fb60e7854cb988f;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/blog3-3.jpg	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/blog3-3.jpg	(from https://daxx.lohatheme.com/?page_id=332)
20:49:23	1962/1962	---M-Z	200	added ('OK')	application/rss+xml	etag:%222c9023334bf7ff232363c9d7d75cb6a2%22	https://daxx.lohatheme.com/?feed=rss2&p=16	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index2231.html	(from https://daxx.lohatheme.com/?p=16)
20:49:24	39358/39358	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2015:17:35%20GMT	https://daxx.lohatheme.com/?page_id=332&paged=2	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index6fd2.html	(from https://daxx.lohatheme.com/?page_id=332)
20:49:24	36510/36510	---MCZ	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:17:35%20GMT	https://daxx.lohatheme.com/index.php?rest_route=/wp/v2/posts/16	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index506e.json	(from https://daxx.lohatheme.com/?p=16)
20:49:24	2336/2336	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:17:36%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fp%3D16	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexce56.json	(from https://daxx.lohatheme.com/?p=16)
20:49:25	2535/2535	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Jul%202025%2015:17:37%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fp%3D16&format=xml	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index0b56.php	(from https://daxx.lohatheme.com/?p=16)
20:49:26	44269/44269	---M--	200	added ('OK')	image/jpeg	etag:%22aced-683b33f5-85a516da6e166d48;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/blog-middle-left.jpg	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/blog-middle-left.jpg	(from https://daxx.lohatheme.com/?p=16)
20:49:26	272952/272952	---M--	200	added ('OK')	image/png	etag:%2242a38-683b33f5-346d239d390ddd9f;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/blog-middle.png	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/blog-middle.png	(from https://daxx.lohatheme.com/?p=16)
20:49:26	43176/43176	---M--	200	added ('OK')	image/jpeg	etag:%22a8a8-683b33f5-b4544b1aa67b78fe;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/blog-middle-right.jpg	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/blog-middle-right.jpg	(from https://daxx.lohatheme.com/?p=16)
20:49:26	106987/106987	---M--	200	added ('OK')	image/jpeg	etag:%221a1eb-683b33f5-c23ea98dff99666f;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/blog-single.jpg	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/blog-single.jpg	(from https://daxx.lohatheme.com/?p=16)
20:49:26	36630/36630	---M--	200	added ('OK')	image/jpeg	etag:%228f16-683b33f5-a44e29bd3636503d;;;%22	https://daxx.lohatheme.com/wp-content/uploads/2024/02/blog-bottom.jpg	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/wp-content/uploads/2024/02/blog-bottom.jpg	(from https://daxx.lohatheme.com/?p=16)
20:49:27	108042/108042	---M-Z	200	added ('OK')	application/javascript	etag:W/%22658496ad-1a60a%22	https://w.sharethis.com/button/buttons.js	C:/My%20Web%20Sites/Miya/w.sharethis.com/button/buttons.js	(from https://daxx.lohatheme.com/?p=16)
20:49:27	46769/46769	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2015:17:39%20GMT	https://daxx.lohatheme.com/?tag=interior	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index03af.html	(from https://daxx.lohatheme.com/?p=16)
20:49:28	46789/46789	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2015:17:39%20GMT	https://daxx.lohatheme.com/?tag=conditions	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexbc6e.html	(from https://daxx.lohatheme.com/?p=16)
20:49:28	46739/46739	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2015:17:39%20GMT	https://daxx.lohatheme.com/?tag=rooms	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index322a.html	(from https://daxx.lohatheme.com/?p=16)
20:49:28	14957/14957	---MCZ	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:17:40%20GMT	https://daxx.lohatheme.com/index.php?rest_route=/wp/v2/pages/227	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index8c72.json	(from https://daxx.lohatheme.com/?page_id=227)
20:49:28	2122/2122	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:17:40%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fpage_id%3D227	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexb26b.json	(from https://daxx.lohatheme.com/?page_id=227)
20:49:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Jul%202025%2015:17:40%20GMT	https://daxx.lohatheme.com/?p=227	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index9a88.html	(from https://daxx.lohatheme.com/?page_id=227)
20:49:29	2283/2283	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Jul%202025%2015:17:40%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fpage_id%3D227&format=xml	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index8a9a.php	(from https://daxx.lohatheme.com/?page_id=227)
20:49:29	77021/77021	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2015:17:40%20GMT	https://daxx.lohatheme.com/?p=16&replytocom=2	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index9bf7.html	(from https://daxx.lohatheme.com/?p=16)
20:49:29	2075/2075	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:17:41%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fproject%3Dalexandria-residences	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index9aa6.json	(from https://daxx.lohatheme.com/?project=alexandria-residences)
20:49:29	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%222c9023334bf7ff232363c9d7d75cb6a2%22	https://daxx.lohatheme.com/?feed=rss2&p=281	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index5bf6.html	(from https://daxx.lohatheme.com/?project=alexandria-residences)
20:49:30	2237/2237	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Jul%202025%2015:17:41%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fproject%3Dalexandria-residences&format=xml	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexc3e2.php	(from https://daxx.lohatheme.com/?project=alexandria-residences)
20:49:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Jul%202025%2015:17:41%20GMT	https://daxx.lohatheme.com/?p=281	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index73fa.html	(from https://daxx.lohatheme.com/?project=alexandria-residences)
20:49:30	2075/2075	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:17:42%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fproject%3Dtower-business-center	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index86b6.json	(from https://daxx.lohatheme.com/?project=tower-business-center)
20:49:30	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%222c9023334bf7ff232363c9d7d75cb6a2%22	https://daxx.lohatheme.com/?feed=rss2&p=312	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index709f.html	(from https://daxx.lohatheme.com/?project=tower-business-center)
20:49:31	2237/2237	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Jul%202025%2015:17:43%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fproject%3Dtower-business-center&format=xml	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index2426.php	(from https://daxx.lohatheme.com/?project=tower-business-center)
20:49:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Jul%202025%2015:17:43%20GMT	https://daxx.lohatheme.com/?p=312	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index8844.html	(from https://daxx.lohatheme.com/?project=tower-business-center)
20:49:31	2075/2075	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:17:43%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fproject%3Dkvartal-residences	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexbe92.json	(from https://daxx.lohatheme.com/?project=kvartal-residences)
20:49:31	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%222c9023334bf7ff232363c9d7d75cb6a2%22	https://daxx.lohatheme.com/?feed=rss2&p=306	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index6d01.html	(from https://daxx.lohatheme.com/?project=kvartal-residences)
20:49:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Jul%202025%2015:17:44%20GMT	https://daxx.lohatheme.com/?p=306	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexf167.html	(from https://daxx.lohatheme.com/?project=kvartal-residences)
20:49:32	2237/2237	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Jul%202025%2015:17:44%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fproject%3Dkvartal-residences&format=xml	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index768b.php	(from https://daxx.lohatheme.com/?project=kvartal-residences)
20:49:32	2075/2075	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:17:44%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fproject%3Dpremium-park-residences	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexc437.json	(from https://daxx.lohatheme.com/?project=premium-park-residences)
20:49:33	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%222c9023334bf7ff232363c9d7d75cb6a2%22	https://daxx.lohatheme.com/?feed=rss2&p=301	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexd9bb.html	(from https://daxx.lohatheme.com/?project=premium-park-residences)
20:49:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Jul%202025%2015:17:45%20GMT	https://daxx.lohatheme.com/?p=301	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index8a7d.html	(from https://daxx.lohatheme.com/?project=premium-park-residences)
20:49:33	2237/2237	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Jul%202025%2015:17:45%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fproject%3Dpremium-park-residences&format=xml	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexb773.php	(from https://daxx.lohatheme.com/?project=premium-park-residences)
20:49:34	36573/36573	---MCZ	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:17:45%20GMT	https://daxx.lohatheme.com/index.php?rest_route=/wp/v2/posts/111	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index2de9.json	(from https://daxx.lohatheme.com/?p=111)
20:49:34	1980/1980	---M-Z	200	added ('OK')	application/rss+xml	etag:%222c9023334bf7ff232363c9d7d75cb6a2%22	https://daxx.lohatheme.com/?feed=rss2&p=111	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index14f9.html	(from https://daxx.lohatheme.com/?p=111)
20:49:34	2380/2380	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:17:46%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fp%3D111	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index59cc.json	(from https://daxx.lohatheme.com/?p=111)
20:49:35	2579/2579	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Jul%202025%2015:17:46%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fp%3D111&format=xml	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index3073.php	(from https://daxx.lohatheme.com/?p=111)
20:49:35	1985/1985	---M-Z	200	added ('OK')	application/rss+xml	etag:%222c9023334bf7ff232363c9d7d75cb6a2%22	https://daxx.lohatheme.com/?feed=rss2&p=109	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index2f6a.html	(from https://daxx.lohatheme.com/?p=109)
20:49:35	36595/36595	---MCZ	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:17:47%20GMT	https://daxx.lohatheme.com/index.php?rest_route=/wp/v2/posts/109	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index55d7.json	(from https://daxx.lohatheme.com/?p=109)
20:49:36	77035/77035	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2015:17:47%20GMT	https://daxx.lohatheme.com/?p=111&replytocom=3	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index10d7.html	(from https://daxx.lohatheme.com/?p=111)
20:49:36	2400/2400	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:17:48%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fp%3D109	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index3b46.json	(from https://daxx.lohatheme.com/?p=109)
20:49:37	2605/2605	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Jul%202025%2015:17:49%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fp%3D109&format=xml	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexb824.php	(from https://daxx.lohatheme.com/?p=109)
20:49:37	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-286823757c462253;gz%22	https://daxx.lohatheme.com/t	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/t	(from https://daxx.lohatheme.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=6.0.6)
20:49:39	77057/77057	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jul%202025%2015:17:49%20GMT	https://daxx.lohatheme.com/?p=109&replytocom=4	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index46ee.html	(from https://daxx.lohatheme.com/?p=109)
20:49:39	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-286823757c462253;gz%22	https://daxx.lohatheme.com/-negative.svg	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/-negative.svg	(from https://daxx.lohatheme.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.28.4)
20:49:46	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-286823757c462253;gz%22	https://daxx.lohatheme.com/OPR/	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/OPR/index.html	(from https://daxx.lohatheme.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.28.4)
20:50:06	2075/2075	---M-Z	200	added ('OK')	application/json	date:Fri,%2011%20Jul%202025%2015:18:17%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fproject%3Dgrand-loft-business-center	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index02eb.json	(from https://daxx.lohatheme.com/?project=grand-loft-business-center)
20:50:06	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%222c9023334bf7ff232363c9d7d75cb6a2%22	https://daxx.lohatheme.com/?feed=rss2&p=296	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexcbf5.html	(from https://daxx.lohatheme.com/?project=grand-loft-business-center)
20:50:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Jul%202025%2015:18:18%20GMT	https://daxx.lohatheme.com/?p=296	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/index3e8e.html	(from https://daxx.lohatheme.com/?project=grand-loft-business-center)
20:50:07	2237/2237	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Jul%202025%2015:18:19%20GMT	https://daxx.lohatheme.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fdaxx.lohatheme.com%2F%3Fproject%3Dgrand-loft-business-center&format=xml	C:/My%20Web%20Sites/Miya/daxx.lohatheme.com/indexaab5.php	(from https://daxx.lohatheme.com/?project=grand-loft-business-center)
